t,train_error,test_error
112,0.10882176435287057,0.11662332466493298
113,0.7749549909981996,0.7717543508701741
114,0.26505301060212044,0.27645529105821165
115,0.46769353870774155,0.4596919383876775
116,0.11922384476895379,0.1248249649929986
117,0.8637727545509102,0.8615723144628926
118,0.4110822164432887,0.40568113622724544
119,0.11882376475295059,0.1228245649129826
120,0.8637727545509102,0.8615723144628926
121,0.35447089417883576,0.3606721344268854
122,0.47649529905981197,0.46929385877175434
123,0.34646929385877173,0.34586917383476695
124,0.32026405281056214,0.3294658931786357
125,0.6771354270854171,0.6695339067813563
126,0.7853570714142829,0.7799559911982397
127,0.7371474294858972,0.7383476695339067
128,0.11922384476895379,0.1248249649929986
129,0.7667533506701341,0.7659531906381276
130,0.751750350070014,0.7543508701740348
131,0.11882376475295059,0.1228245649129826
132,0.8501700340068014,0.846369273854771
133,0.5807161432286457,0.5929185837167433
134,0.6199239847969594,0.6143228645729146
135,0.21904380876175236,0.21884376875375075
136,0.8637727545509102,0.8615723144628926
137,0.11922384476895379,0.1248249649929986
138,0.8637727545509102,0.8615723144628926
139,0.372874574914983,0.3836767353470694
140,0.11922384476895379,0.1248249649929986
141,0.8637727545509102,0.8615723144628926
142,0.5679135827165434,0.5645129025805161
143,0.10882176435287057,0.11662332466493298
144,0.7853570714142829,0.7799559911982397
145,0.11922384476895379,0.1248249649929986
146,0.8637727545509102,0.8615723144628926
147,0.254250850170034,0.2558511702340468
148,0.7371474294858972,0.7383476695339067
149,0.11922384476895379,0.1248249649929986
150,0.7493498699739948,0.7503500700140028
151,0.6199239847969594,0.6143228645729146
152,0.11922384476895379,0.1248249649929986
153,0.8501700340068014,0.846369273854771
154,0.21864372874574914,0.22164432886577315
155,0.6929385877175435,0.6965393078615724
156,0.11922384476895379,0.1248249649929986
157,0.8637727545509102,0.8615723144628926
158,0.11922384476895379,0.1248249649929986
159,0.8637727545509102,0.8615723144628926
160,0.46669333866773355,0.46229245849169837
161,0.751750350070014,0.7543508701740348
162,0.11922384476895379,0.1248249649929986
163,0.8637727545509102,0.8615723144628926
164,0.1840368073614723,0.1912382476495299
165,0.7309461892378476,0.7247449489897979
166,0.14582916583316663,0.15263052610522104
167,0.7227445489097819,0.7225445089017803
168,0.11922384476895379,0.1248249649929986
169,0.8637727545509102,0.8615723144628926
170,0.11922384476895379,0.1248249649929986
171,0.8637727545509102,0.8615723144628926
172,0.5963192638527706,0.5959191838367673
173,0.254250850170034,0.2558511702340468
174,0.5319063812762552,0.5375075015003
175,0.7853570714142829,0.7799559911982397
176,0.11922384476895379,0.1248249649929986
177,0.8637727545509102,0.8615723144628926
178,0.3720744148829766,0.3732746549309862
179,0.8501700340068014,0.846369273854771
180,0.11922384476895379,0.1248249649929986
181,0.8637727545509102,0.8615723144628926
182,0.41828365673134627,0.4310862172434487
183,0.16783356671334268,0.17163432686537308
184,0.4110822164432887,0.40568113622724544
185,0.3066613322664533,0.3006601320264053
186,0.5031006201240248,0.498499699939988
187,0.6613322664532907,0.6713342668533707
188,0.751750350070014,0.7543508701740348
189,0.11922384476895379,0.1248249649929986
190,0.8637727545509102,0.8615723144628926
191,0.3672734546909382,0.3654730946189238
192,0.8501700340068014,0.846369273854771
193,0.11922384476895379,0.1248249649929986
194,0.8637727545509102,0.8615723144628926
195,0.3016603320664133,0.30026005201040207
196,0.7371474294858972,0.7383476695339067
197,0.11922384476895379,0.1248249649929986
198,0.6397279455891178,0.6439287857571514
199,0.45229045809161833,0.4430886177235447
200,0.481496299259852,0.48269653930786155
201,0.8637727545509102,0.8615723144628926
202,0.4566913382676535,0.4632926585317063
203,0.1840368073614723,0.1912382476495299
204,0.657131426285257,0.6603320664132827
205,0.11922384476895379,0.1248249649929986
206,0.8637727545509102,0.8615723144628926
207,0.7853570714142829,0.7799559911982397
208,0.15203040608121624,0.15923184636927384
209,0.5807161432286457,0.5929185837167433
210,0.6199239847969594,0.6143228645729146
211,0.11922384476895379,0.1248249649929986
212,0.7749549909981996,0.7717543508701741
213,0.11922384476895379,0.1248249649929986
214,0.8637727545509102,0.8615723144628926
215,0.3930786157231446,0.39147829565913184
216,0.751750350070014,0.7543508701740348
217,0.19443888777755552,0.19943988797759551
218,0.11922384476895379,0.1248249649929986
219,0.8637727545509102,0.8615723144628926
220,0.7749549909981996,0.7717543508701741
221,0.2444488897779556,0.2388477695539108
222,0.8637727545509102,0.8615723144628926
223,0.11922384476895379,0.1248249649929986
224,0.8637727545509102,0.8615723144628926
225,0.3024604920984197,0.30206041208241646
226,0.6557311462292459,0.6617323464692939
227,0.11922384476895379,0.1248249649929986
228,0.8637727545509102,0.8615723144628926
229,0.3122624524904981,0.3102620524104821
230,0.8501700340068014,0.846369273854771
231,0.11922384476895379,0.1248249649929986
232,0.8637727545509102,0.8615723144628926
233,0.41028205641128224,0.4146829365873175
234,0.6865373074614923,0.6815363072614523
235,0.3462692538507702,0.35907181436287255
236,0.6049209841968394,0.5965193038607721
237,0.7371474294858972,0.7383476695339067
238,0.16783356671334268,0.17163432686537308
239,0.8487697539507901,0.8471694338867773
240,0.3702740548109622,0.3844768953790758
241,0.8501700340068014,0.846369273854771
242,0.5507101420284057,0.5497099419883977
243,0.3006601320264053,0.31066213242648527
244,0.11922384476895379,0.1248249649929986
245,0.8637727545509102,0.8615723144628926
246,0.11922384476895379,0.1248249649929986
247,0.8637727545509102,0.8615723144628926
248,0.42208441688337667,0.41528305661132225
249,0.11922384476895379,0.1248249649929986
250,0.8637727545509102,0.8615723144628926
251,0.39707941588317663,0.3900780156031206
252,0.49049809961992397,0.5159031806361273
253,0.20944188837767552,0.21044208841768353
254,0.8501700340068014,0.846369273854771
255,0.33746749349869976,0.33946789357871576
256,0.8637727545509102,0.8615723144628926
257,0.7371474294858972,0.7383476695339067
258,0.16783356671334268,0.17163432686537308
259,0.6473294658931786,0.6521304260852171
260,0.8637727545509102,0.8615723144628926
261,0.5617123424684937,0.5759151830366073
262,0.1892378475695139,0.1928385677135427
263,0.8637727545509102,0.8615723144628926
264,0.4402880576115223,0.4330866173234647
265,0.11922384476895379,0.1248249649929986
266,0.8637727545509102,0.8615723144628926
267,0.21724344868973794,0.21804360872174436
268,0.6199239847969594,0.6143228645729146
269,0.11922384476895379,0.1248249649929986
270,0.8189637927585517,0.8211642328465694
271,0.11922384476895379,0.1248249649929986
272,0.8501700340068014,0.846369273854771
273,0.11922384476895379,0.1248249649929986
274,0.8637727545509102,0.8615723144628926
275,0.5507101420284057,0.5497099419883977
276,0.11922384476895379,0.1248249649929986
277,0.8637727545509102,0.8615723144628926
278,0.4474894978995799,0.4518903780756151
279,0.46789357871574316,0.47449489897979596
280,0.8637727545509102,0.8615723144628926
281,0.17563512702540507,0.17863572714542908
282,0.7371474294858972,0.7383476695339067
283,0.11922384476895379,0.1248249649929986
284,0.7385477095419084,0.741748349669934
285,0.4110822164432887,0.40568113622724544
286,0.11922384476895379,0.1248249649929986
287,0.7749549909981996,0.7717543508701741
288,0.11922384476895379,0.1248249649929986
289,0.8637727545509102,0.8615723144628926
290,0.22944588917783557,0.23024604920984196
291,0.3462692538507702,0.35907181436287255
292,0.6865373074614923,0.6815363072614523
293,0.6049209841968394,0.5965193038607721
294,0.19103820764152832,0.1874374874974995
295,0.8637727545509102,0.8615723144628926
296,0.20044008801760352,0.20424084816963392
297,0.8501700340068014,0.846369273854771
298,0.1290258051610322,0.13302660532106422
299,0.7195439087817563,0.7243448689737948
300,0.11922384476895379,0.1248249649929986
301,0.8637727545509102,0.8615723144628926
302,0.751750350070014,0.7543508701740348
303,0.11922384476895379,0.1248249649929986
304,0.8637727545509102,0.8615723144628926
305,0.44008801760352073,0.4344868973794759
306,0.35427085417083415,0.34966993398679735
307,0.5807161432286457,0.5929185837167433
308,0.6199239847969594,0.6143228645729146
309,0.11922384476895379,0.1248249649929986
310,0.8501700340068014,0.846369273854771
311,0.17163432686537308,0.17863572714542908
312,0.8637727545509102,0.8615723144628926
313,0.3742748549709942,0.38767753550710143
314,0.21744348869773955,0.21604320864172835
315,0.8637727545509102,0.8615723144628926
316,0.4940988197639528,0.4888977795559112
317,0.3462692538507702,0.35907181436287255
318,0.4938987797559512,0.49229845969193836
319,0.8501700340068014,0.846369273854771
320,0.3026605321064213,0.3006601320264053
321,0.11922384476895379,0.1248249649929986
322,0.8637727545509102,0.8615723144628926
323,0.44388877775555113,0.4584916983396679
324,0.7371474294858972,0.7383476695339067
325,0.11922384476895379,0.1248249649929986
326,0.7029405881176235,0.6955391078215644
327,0.5507101420284057,0.5497099419883977
328,0.29085817163432687,0.3024604920984197
329,0.8637727545509102,0.8615723144628926
330,0.11922384476895379,0.1248249649929986
331,0.8501700340068014,0.846369273854771
332,0.11922384476895379,0.1248249649929986
333,0.8637727545509102,0.8615723144628926
334,0.35747149429885977,0.35727145429085816
335,0.14682936587317463,0.14882976595319064
336,0.8637727545509102,0.8615723144628926
337,0.4216843368673735,0.42588517703540707
338,0.4996999399879976,0.500500100020004
339,0.11882376475295059,0.1228245649129826
340,0.8501700340068014,0.846369273854771
341,0.11922384476895379,0.1248249649929986
342,0.7435487097419484,0.7359471894378876
343,0.16783356671334268,0.17163432686537308
344,0.8487697539507901,0.8471694338867773
345,0.11922384476895379,0.1248249649929986
346,0.8637727545509102,0.8615723144628926
347,0.4110822164432887,0.40568113622724544
348,0.14522904580916182,0.15443088617723544
349,0.8637727545509102,0.8615723144628926
350,0.11882376475295059,0.1228245649129826
351,0.49049809961992397,0.5159031806361273
352,0.6865373074614923,0.6815363072614523
353,0.7371474294858972,0.7383476695339067
354,0.16783356671334268,0.17163432686537308
355,0.5833166633326665,0.5909181836367273
356,0.4898979795959192,0.49229845969193836
357,0.20944188837767552,0.21044208841768353
358,0.8029605921184236,0.7975595119023805
359,0.6009201840368074,0.592118423684737
360,0.11922384476895379,0.1248249649929986
361,0.8637727545509102,0.8615723144628926
362,0.3462692538507702,0.35907181436287255
363,0.5721144228845769,0.5569113822764553
364,0.8605721144228846,0.8545709141828366
365,0.11882376475295059,0.1228245649129826
366,0.8487697539507901,0.8471694338867773
367,0.11922384476895379,0.1248249649929986
368,0.8637727545509102,0.8615723144628926
369,0.5031006201240248,0.498499699939988
370,0.5507101420284057,0.5497099419883977
371,0.29085817163432687,0.3024604920984197
372,0.8637727545509102,0.8615723144628926
373,0.10882176435287057,0.11662332466493298
374,0.8605721144228846,0.8545709141828366
375,0.11922384476895379,0.1248249649929986
376,0.8637727545509102,0.8615723144628926
377,0.6199239847969594,0.6143228645729146
378,0.11922384476895379,0.1248249649929986
379,0.5825165033006602,0.5805161032206442
380,0.8637727545509102,0.8615723144628926
381,0.7749549909981996,0.7717543508701741
382,0.11922384476895379,0.1248249649929986
383,0.6919383876775355,0.6991398279655932
384,0.11922384476895379,0.1248249649929986
385,0.8637727545509102,0.8615723144628926
386,0.3026605321064213,0.3006601320264053
387,0.46389277855571115,0.47629525905181036
388,0.11922384476895379,0.1248249649929986
389,0.8637727545509102,0.8615723144628926
390,0.21684336867373474,0.21544308861772354
391,0.8487697539507901,0.8471694338867773
392,0.11922384476895379,0.1248249649929986
393,0.8637727545509102,0.8615723144628926
394,0.1840368073614723,0.1912382476495299
395,0.7749549909981996,0.7717543508701741
396,0.5807161432286457,0.5929185837167433
397,0.6199239847969594,0.6143228645729146
398,0.11922384476895379,0.1248249649929986
399,0.7371474294858972,0.7383476695339067
400,0.11922384476895379,0.1248249649929986
401,0.7749549909981996,0.7717543508701741
402,0.18143628725745148,0.1868373674734947
403,0.6333266653330666,0.6305261052210442
404,0.751750350070014,0.7543508701740348
405,0.11882376475295059,0.1228245649129826
406,0.7029405881176235,0.6955391078215644
407,0.8637727545509102,0.8615723144628926
408,0.26505301060212044,0.27645529105821165
409,0.8637727545509102,0.8615723144628926
410,0.33746749349869976,0.33946789357871576
411,0.3852770554110822,0.3840768153630726
412,0.8605721144228846,0.8545709141828366
413,0.11922384476895379,0.1248249649929986
414,0.8637727545509102,0.8615723144628926
415,0.11922384476895379,0.1248249649929986
416,0.6977395479095819,0.7073414682936587
417,0.4996999399879976,0.4938987797559512
418,0.4110822164432887,0.40568113622724544
419,0.11922384476895379,0.1248249649929986
420,0.7749549909981996,0.7777555511102221
421,0.8637727545509102,0.8615723144628926
422,0.1290258051610322,0.13302660532106422
423,0.7191438287657531,0.710742148429686
424,0.5239047809561912,0.5125025005001
425,0.8637727545509102,0.8615723144628926
426,0.11922384476895379,0.1248249649929986
427,0.6919383876775355,0.6991398279655932
428,0.8637727545509102,0.8615723144628926
429,0.11922384476895379,0.1248249649929986
430,0.5777155431086217,0.5751150230046009
431,0.5731146229245849,0.5683136627325465
432,0.42088417683536705,0.4270854170834167
433,0.5731146229245849,0.5683136627325465
434,0.8637727545509102,0.8615723144628926
435,0.11922384476895379,0.1248249649929986
436,0.74374874974995,0.7485497099419884
437,0.3066613322664533,0.3006601320264053
438,0.6615323064612922,0.6687337467493498
439,0.3796759351870374,0.3682736547309462
440,0.6143228645729146,0.627125425085017
441,0.3796759351870374,0.3682736547309462
442,0.8501700340068014,0.846369273854771
443,0.11922384476895379,0.1248249649929986
444,0.7711542308461692,0.7751550310062012
445,0.8637727545509102,0.8615723144628926
446,0.11922384476895379,0.1248249649929986
447,0.74374874974995,0.7485497099419884
448,0.6199239847969594,0.6143228645729146
449,0.20944188837767552,0.21044208841768353
450,0.751750350070014,0.7543508701740348
451,0.3368673734746949,0.3350670134026805
452,0.3862772554510902,0.3782756551310262
453,0.6821364272854571,0.6909381876375275
454,0.27765553110622126,0.27525505101020203
455,0.8637727545509102,0.8615723144628926
456,0.11922384476895379,0.1248249649929986
457,0.8481696339267853,0.8427685537107421
458,0.3584716943388678,0.3500700140028006
459,0.6355271054210843,0.6453290658131626
460,0.33846769353870776,0.3322664532906581
461,0.6555311062212442,0.663132626525305
462,0.33846769353870776,0.3322664532906581
463,0.6555311062212442,0.663132626525305
464,0.3124624924984997,0.3088617723544709
465,0.6815363072614523,0.6865373074614923
466,0.3584716943388678,0.3500700140028006
467,0.8637727545509102,0.8615723144628926
468,0.11922384476895379,0.1248249649929986
469,0.6879375875175034,0.6991398279655932
470,0.7371474294858972,0.7383476695339067
471,0.11922384476895379,0.1248249649929986
472,0.838367673534707,0.8345669133826765
473,0.3122624524904981,0.3102620524104821
474,0.6817363472694539,0.6851370274054811
475,0.8501700340068014,0.846369273854771
476,0.11922384476895379,0.1248249649929986
477,0.8547709541908382,0.8527705541108221
478,0.3056611322264453,0.30026005201040207
479,0.6883376675335067,0.6951390278055611
480,0.41268253650730147,0.4222844568913783
481,0.6199239847969594,0.6143228645729146
482,0.11922384476895379,0.1248249649929986
483,0.7089417883576715,0.7011402280456092
484,0.493498699739948,0.4930986197239448
485,0.500500100020004,0.5023004600920185
486,0.33646729345869175,0.34766953390678135
487,0.6575315063012602,0.6477295459091819
488,0.33646729345869175,0.34766953390678135
489,0.6575315063012602,0.6477295459091819
490,0.33646729345869175,0.34766953390678135
491,0.6575315063012602,0.6477295459091819
492,0.33646729345869175,0.34766953390678135
493,0.6575315063012602,0.6477295459091819
494,0.8501700340068014,0.846369273854771
495,0.11922384476895379,0.1248249649929986
496,0.6949389877975595,0.6881376275255051
497,0.8637727545509102,0.8615723144628926
498,0.11922384476895379,0.1248249649929986
499,0.5163032606521304,0.5301060212042409
500,0.6575315063012602,0.6477295459091819
